4.89302e-05	750
4.90246e-05	3704
4.91722e-05	2704
4.91722e-05	2740
4.9205e-05	744
4.94266e-05	3413
4.94804e-05	2714
4.95499e-05	3375
4.9589e-05	571
4.96505e-05	2814
4.96813e-05	1022
4.99037e-05	2855
4.99563e-05	2963
4.99599e-05	448
5.01118e-05	3959
5.0399e-05	3688
5.05114e-05	860
5.06404e-05	2493
5.07033e-05	1394
5.10535e-05	2219
5.12902e-05	3942
5.13612e-05	2857
5.14805e-05	2952
5.14912e-05	234
5.15016e-05	1510
5.19536e-05	153
5.19964e-05	1775
5.22714e-05	841
5.25274e-05	3589
5.27993e-05	3732
5.30828e-05	2524
5.31991e-05	1147
5.32386e-05	699
5.32703e-05	183
5.33304e-05	3854
5.33304e-05	3879
5.36968e-05	1346
5.39204e-05	652
5.39204e-05	673
5.41015e-05	1239
5.45092e-05	3928
5.48016e-05	1762
5.48082e-05	2788
5.4993e-05	1498
5.50247e-05	316
5.54402e-05	379
5.55034e-05	3143
5.56047e-05	854
5.56839e-05	1031
5.56857e-05	1263
5.56921e-05	2178
5.57502e-05	1713
5.57976e-05	1353
5.62603e-05	1151
5.65303e-05	1383
5.66321e-05	1224
5.68616e-05	1463
5.68898e-05	3922
5.69554e-05	2971
5.70803e-05	3984
5.70803e-05	4008
5.70803e-05	4010
5.70803e-05	4015
5.70803e-05	4022
5.70803e-05	4024
5.70803e-05	4035
5.7193e-05	2252
5.72552e-05	660
5.74685e-05	1546
5.75232e-05	899
5.76425e-05	3467
5.76622e-05	305
5.76942e-05	1521
5.77584e-05	3808
5.77695e-05	3597
5.77971e-05	2230
5.78316e-05	3575
5.80052e-05	2975
5.80873e-05	160
5.81086e-05	377
5.81507e-05	2517
5.83128e-05	2980
5.83431e-05	1777
5.84823e-05	610
5.8497e-05	1038
5.85514e-05	3689
5.85566e-05	3807
5.8565e-05	2692
5.85834e-05	279
5.86263e-05	671
5.86763e-05	1455
5.88111e-05	3955
5.88622e-05	207
5.88726e-05	530
5.88744e-05	3875
5.89545e-05	2922
5.91468e-05	443
5.91468e-05	468
5.92365e-05	3582
5.92928e-05	371
5.93842e-05	1414
5.94816e-05	1354
5.95573e-05	2808
5.95769e-05	3044
5.96708e-05	996
5.98808e-05	2545
5.9883e-05	2175
5.9886e-05	1760
5.99603e-05	3436
6.03436e-05	2177
6.04762e-05	1579
6.04857e-05	2481
6.05455e-05	1252
6.05464e-05	138
6.06261e-05	267
6.08647e-05	216
6.09993e-05	35
6.10655e-05	3094
6.10973e-05	2568
6.11072e-05	785
6.12431e-05	1474
6.12588e-05	1200
6.12642e-05	3175
6.14678e-05	3686
6.15973e-05	164
6.16012e-05	2182
6.1673e-05	667
6.17337e-05	1937
6.17834e-05	401
6.1789e-05	3305
6.18355e-05	1855
6.20668e-05	749
6.20668e-05	775
6.21074e-05	336
6.21965e-05	2580
6.22347e-05	1476
6.22981e-05	1157
6.23051e-05	3429
6.23836e-05	851
6.24024e-05	365
6.25304e-05	935
6.26491e-05	3765
6.26522e-05	1874
6.27744e-05	2505
6.28035e-05	2599
6.28218e-05	3885
6.30175e-05	1924
6.30253e-05	2736
6.3069e-05	2441
6.30819e-05	1797
6.3212e-05	125
6.33518e-05	3370
6.34448e-05	191
6.35414e-05	1220
6.39391e-05	70
6.40401e-05	3270
6.44842e-05	3816
6.45318e-05	2454
6.45487e-05	3268
6.45487e-05	3407
6.45606e-05	1401
6.45707e-05	3217
6.45935e-05	2358
6.47426e-05	593
6.48134e-05	562
6.48485e-05	859
6.49322e-05	2013
6.51524e-05	743
6.51764e-05	2256
6.52499e-05	390
6.54044e-05	2522
6.54061e-05	3227
6.56439e-05	1411
6.57447e-05	154
6.57525e-05	3323
6.59236e-05	998
6.59597e-05	294
6.60208e-05	3978
6.61391e-05	485
6.63052e-05	1506
6.63589e-05	1711
6.64891e-05	3865
6.65141e-05	2262
6.68434e-05	1442
6.68531e-05	3059
6.69582e-05	3161
6.69926e-05	288
6.71711e-05	47
6.71808e-05	1996
6.71808e-05	2565
6.72423e-05	2452
6.73106e-05	3235
6.73366e-05	1301
6.75324e-05	1103
6.75462e-05	2884
6.7648e-05	1693
6.76785e-05	2811
6.77879e-05	1697
6.78635e-05	1168
6.79329e-05	2584
6.80813e-05	3560
6.80813e-05	3691
6.80813e-05	3717
6.80813e-05	3744
6.8136e-05	1071
6.8136e-05	1253
6.83839e-05	228
6.84295e-05	52
6.84295e-05	205
6.85362e-05	581
6.85362e-05	642
6.86936e-05	383
6.87064e-05	2899
6.87343e-05	2066
6.87612e-05	1792
6.89241e-05	76
6.90186e-05	1295
6.91045e-05	2852
6.92166e-05	1865
6.92453e-05	2168
6.94703e-05	286
6.95166e-05	3882
6.95762e-05	2388
6.96767e-05	3588
6.99603e-05	3494
6.9963e-05	3333
6.99992e-05	349
7.01453e-05	385
7.01477e-05	1264
7.03425e-05	247
7.043e-05	2014
7.04407e-05	1887
7.05693e-05	499
7.05809e-05	2015
7.05991e-05	649
7.06631e-05	1133
7.06728e-05	1710
7.07554e-05	3811
7.07727e-05	240
7.08503e-05	2305
7.08795e-05	2514
7.09698e-05	3317
7.13343e-05	1759
7.1368e-05	1058
7.14026e-05	2651
7.15225e-05	241
7.15225e-05	255
7.15979e-05	2383
7.16158e-05	3746
7.16158e-05	3846
7.16349e-05	3202
7.17274e-05	907
7.17649e-05	1084
7.19289e-05	1974
7.19417e-05	2008
7.20233e-05	790
7.22352e-05	1490
7.22592e-05	904
7.24383e-05	2752
7.24585e-05	1631
7.24967e-05	929
7.2712e-05	3619
7.27323e-05	3121
7.27354e-05	1372
7.27717e-05	3699
7.28458e-05	3310
7.28954e-05	2483
7.28954e-05	2595
7.29556e-05	454
7.2965e-05	3795
7.31242e-05	3733
7.33832e-05	832
7.34727e-05	2422
7.36886e-05	2605
7.38983e-05	356
7.39558e-05	2695
7.41703e-05	2431
7.43068e-05	3910
7.44653e-05	3965
7.45e-05	2613
7.45084e-05	90
7.45084e-05	145
7.45645e-05	3030
7.45926e-05	3092
7.47152e-05	250
7.47366e-05	1461
7.47581e-05	1027
7.47581e-05	1627
7.48549e-05	704
7.49848e-05	120
7.50014e-05	1700
7.51757e-05	2021
7.51799e-05	2804
7.52907e-05	735
7.53012e-05	1057
7.53385e-05	721
7.53469e-05	2572
7.5404e-05	586
7.54109e-05	3673
7.54434e-05	3432
7.56485e-05	1654
7.57079e-05	2019
7.57619e-05	1046
7.57619e-05	1586
7.59215e-05	406
7.59355e-05	1977
7.59605e-05	3159
7.60769e-05	2885
7.6167e-05	411
7.6188e-05	987
7.62233e-05	3197
7.63094e-05	321
7.63871e-05	3801
7.64033e-05	2802
7.64563e-05	2205
7.6499e-05	1439
7.65329e-05	1952
7.66364e-05	655
7.6676e-05	3165
7.66771e-05	33
7.66771e-05	42
7.66771e-05	233
7.66771e-05	244
7.66771e-05	256
7.66771e-05	282
7.66836e-05	34
7.67867e-05	1208
7.69605e-05	3565
7.71405e-05	1486
7.72531e-05	2427
7.73304e-05	2208
7.7492e-05	985
7.75558e-05	788
7.76865e-05	3424
7.77695e-05	4034
7.78401e-05	3953
7.78641e-05	1093
7.79107e-05	3781
7.79107e-05	3946
7.81438e-05	1664
7.81917e-05	2044
7.82392e-05	206
7.82831e-05	2838
7.82831e-05	3003
7.82987e-05	2185
7.83848e-05	3805
7.84387e-05	1008
7.86643e-05	3457
7.87265e-05	384
7.87265e-05	552
7.87969e-05	1950
7.88078e-05	1248
7.88275e-05	3389
7.89491e-05	2166
7.89764e-05	270
7.92141e-05	540
7.92358e-05	1771
7.92644e-05	235
7.92701e-05	3890
7.93235e-05	1552
7.93827e-05	533
7.97004e-05	2496
7.99164e-05	2100
8.00671e-05	3897
8.01517e-05	937
8.03004e-05	2048
8.03633e-05	3428
8.03808e-05	1731
8.05263e-05	3388
8.05304e-05	3983
8.06138e-05	2312
8.06144e-05	472
8.06149e-05	2204
8.06703e-05	2227
8.0694e-05	2527
8.07266e-05	1949
8.07742e-05	3334
8.07926e-05	1607
8.08824e-05	972
8.08831e-05	3367
8.1019e-05	63
8.12765e-05	2298
8.13849e-05	1162
8.13944e-05	2634
8.14573e-05	301
8.16278e-05	2375
8.16661e-05	386
8.17556e-05	1069
8.20634e-05	3678
8.20636e-05	2080
8.20651e-05	910
8.20651e-05	1657
8.20651e-05	1776
8.21381e-05	2895
8.2157e-05	27
8.22297e-05	2898
8.2381e-05	2942
8.24476e-05	61
8.25486e-05	3088
8.25784e-05	2746
8.25894e-05	3839
8.28379e-05	1063
8.29038e-05	3112
8.30186e-05	865
8.30186e-05	868
8.30796e-05	2413
8.33105e-05	920
8.33275e-05	2767
8.33407e-05	1297
8.336e-05	112
8.336e-05	293
8.34017e-05	1140
8.34295e-05	1364
8.35552e-05	2635
8.37842e-05	4006
8.37842e-05	4032
8.38045e-05	1143
8.3915e-05	1443
8.39165e-05	2632
8.41124e-05	1342
8.41824e-05	71
8.42181e-05	2265
8.43203e-05	1853
8.43925e-05	3537
8.45439e-05	3015
8.45811e-05	2288
8.46921e-05	2790
8.47117e-05	2270
8.47543e-05	2295
8.4863e-05	3418
8.4865e-05	3290
8.48709e-05	3552
8.48734e-05	2621
8.50028e-05	1670
8.50316e-05	923
8.50362e-05	2303
8.51492e-05	2249
8.53124e-05	190
8.53519e-05	202
8.53589e-05	3977
8.5417e-05	700
8.54253e-05	926
8.54322e-05	1194
8.54878e-05	1640
8.55151e-05	155
8.55293e-05	1602
8.55867e-05	2691
8.55867e-05	2792
8.55867e-05	3037
8.57104e-05	3936
8.57635e-05	2012
8.57901e-05	3694
8.59287e-05	2725
8.59429e-05	2961
8.60385e-05	3281
8.61222e-05	480
8.61412e-05	2065
8.61435e-05	3653
8.63208e-05	1701
8.63302e-05	3133
8.63883e-05	2400
8.64415e-05	2096
8.64906e-05	679
8.65284e-05	4028
8.67653e-05	1527
8.69097e-05	1838
8.70035e-05	2903
8.70515e-05	1484
8.72031e-05	2167
8.72085e-05	2106
8.72719e-05	3712
8.72924e-05	2350
8.73954e-05	629
8.74224e-05	1477
8.74279e-05	1913
8.74862e-05	2801
8.75746e-05	846
8.77364e-05	3939
8.7887e-05	1087
8.78892e-05	3952
8.79796e-05	2671
8.79796e-05	2721
8.79796e-05	2824
8.79796e-05	3091
8.79961e-05	1445
8.80552e-05	157
8.81146e-05	4036
8.8121e-05	340
8.82352e-05	3859
8.83365e-05	3315
8.84454e-05	283
8.84861e-05	289
8.86686e-05	1556
8.87931e-05	3398
8.88607e-05	2158
8.89107e-05	1203
8.89141e-05	3266
8.89284e-05	986
8.89587e-05	3970
8.89907e-05	2882
8.91623e-05	802
8.91851e-05	1154
8.91914e-05	534
8.94962e-05	2234
8.95032e-05	2878
8.95701e-05	81
8.95708e-05	467
8.95708e-05	572
8.95733e-05	3637
8.96535e-05	2251
8.97116e-05	1821
8.98687e-05	2816
8.98849e-05	478
9.00339e-05	3724
9.00979e-05	166
9.01488e-05	657
9.04463e-05	220
9.04463e-05	262
9.04643e-05	208
9.04843e-05	2900
9.05797e-05	587
9.07215e-05	3358
9.0956e-05	97
9.0956e-05	253
9.10753e-05	3893
9.1108e-05	1039
9.11767e-05	672
9.11988e-05	1023
9.12182e-05	541
9.12671e-05	3461
9.14445e-05	3755
9.14823e-05	621
9.15868e-05	3269
9.16864e-05	549
9.18054e-05	812
9.20282e-05	710
9.20855e-05	3352
9.21797e-05	3099
9.23987e-05	1501
9.24936e-05	761
9.25389e-05	3954
9.25916e-05	2917
9.26429e-05	1164
9.28512e-05	3834
9.30495e-05	1073
9.31656e-05	124
9.32886e-05	1814
9.32955e-05	338
9.33685e-05	1091
9.33798e-05	1254
9.33903e-05	2893
9.3407e-05	502
9.34461e-05	117
9.35739e-05	1094
9.36957e-05	1961
9.37704e-05	2766
9.38509e-05	1908
9.40316e-05	3603
9.4083e-05	3660
9.41172e-05	2678
9.42285e-05	928
9.43407e-05	491
9.4383e-05	229
9.44163e-05	2723
9.44201e-05	529
9.4451e-05	311
9.44551e-05	1244
9.4659e-05	893
9.46658e-05	449
9.48262e-05	2821
9.50061e-05	1817
9.51247e-05	464
9.51325e-05	950
9.5347e-05	2641
9.53771e-05	442
9.54822e-05	1769
9.55136e-05	1900
9.55439e-05	307
9.55679e-05	182
9.5633e-05	1002
9.5633e-05	1105
9.56857e-05	1007
9.5735e-05	3572
9.57725e-05	466
9.60856e-05	880
9.60996e-05	535
9.62429e-05	3925
9.63978e-05	2130
9.64382e-05	3661
9.65063e-05	1053
9.6507e-05	3308
9.65758e-05	2016
9.66036e-05	2476
9.6663e-05	3973
9.66677e-05	1599
9.66928e-05	2393
9.67426e-05	3489
9.67426e-05	3676
9.68064e-05	2263
9.69102e-05	2186
9.70515e-05	1708
9.70765e-05	1422
9.71141e-05	2769
9.73151e-05	1982
9.73989e-05	1892
9.74286e-05	3941
9.74574e-05	3045
9.74586e-05	3153
9.75145e-05	3544
9.75957e-05	1492
9.76279e-05	60
9.76325e-05	2528
9.76711e-05	2530
9.76964e-05	2067
9.78315e-05	1802
9.79449e-05	1116
9.80199e-05	974
9.80653e-05	1836
9.80816e-05	3254
9.81165e-05	2990
9.81642e-05	3477
9.82047e-05	1397
9.83612e-05	690
9.8465e-05	317
9.85626e-05	2099
9.85698e-05	2826
9.87358e-05	1830
9.87374e-05	717
9.87374e-05	852
9.87374e-05	855
9.88881e-05	3164
9.89111e-05	3292
9.90305e-05	3987
9.90305e-05	4001
9.90305e-05	4012
9.90305e-05	4029
9.90688e-05	821
9.90975e-05	2424
9.91556e-05	3349
9.92708e-05	2316
9.9368e-05	2437
9.93885e-05	2255
9.94029e-05	221
9.9427e-05	943
9.98356e-05	1748
9.9876e-05	435
9.99253e-05	1696
0.000100019	2258
0.0001002	2321
0.000100247	3414
0.000100266	77
0.000100374	163
0.000100384	2847
0.000100412	3600
0.000100506	1883
0.000100514	884
0.000100544	3058
0.000100576	405
0.000100642	2051
0.000100688	1933
0.00010069	3681
0.00010084	1930
0.000100871	2531
0.000100973	1594
0.00010102	3376
0.00010102	3401
0.000101047	757
0.000101105	2466
0.00010119	1061
0.000101357	2876
0.000101389	2105
0.000101526	3492
0.000101686	691
0.000101728	1013
0.000101754	2941
0.000101805	2747
0.000101808	2310
0.000102022	1905
0.000102101	2163
0.000102113	1805
0.000102165	2548
0.000102208	300
0.000102307	3843
0.000102368	1646
0.000102397	129
0.000102413	4033
0.000102434	3844
0.000102469	2544
0.000102485	152
0.000102701	877
0.000102903	914
0.000102919	433
0.000103054	2291
0.000103058	347
0.000103163	429
0.000103362	382
0.000103422	3151
0.000103468	808
0.000103538	2709
0.000103545	2710
0.000103548	1152
0.000103613	3992
0.000103647	900
0.00010365	2685
0.00010372	715
0.000103745	440
0.000103769	3444
0.000103769	3849
0.0001038	1196
0.000103803	2311
0.000103836	3336
0.00010407	663
0.000104097	3887
0.000104102	3271
0.000104217	869
0.000104326	3210
0.000104362	327
0.000104422	3024
0.000104441	2576
0.000104502	3190
0.00010455	3991
0.000104567	3914
0.000104587	1618
0.000104591	1268
0.000104687	1901
0.00010469	2794
0.000104766	1915
0.000104841	2688
0.00010487	3357
0.00010494	3130
0.000105008	3067
0.000105012	3606
0.000105044	3754
0.000105046	1042
0.000105069	890
0.000105072	1942
0.000105108	1934
0.000105157	3368
0.00010522	3934
0.000105314	2453
0.000105434	201
0.000105458	459
0.000105495	126
0.000105512	1658
0.000105536	1134
0.00010562	106
0.000105652	1005
0.000105663	3249
0.000105858	912
0.000105859	2744
0.000105873	2432
0.000105901	646
0.00010617	3445
0.000106302	1265
0.000106345	1193
0.000106397	3787
0.000106408	351
0.00010644	1562
0.000106638	1150
0.000106664	3899
0.000106697	3632
0.000106765	1050
0.000106781	3427
0.000106781	3338
0.000106861	521
0.000107018	3156
0.00010704	490
0.000107068	3666
0.00010707	3665
0.000107115	2727
0.000107121	2995
0.000107155	2017
0.000107158	1387
0.000107178	756
0.000107219	1869
0.00010729	3192
0.000107362	179
0.000107411	1385
0.000107552	3827
0.000107657	174
0.000107763	2834
0.000107852	569
0.000107947	2373
0.000107955	759
0.000108155	427
0.0001082	3908
0.000108236	1840
0.000108303	3742
0.000108775	46
0.00010881	3772
0.000108831	1481
0.000108865	1090
0.000109031	1518
0.000109341	2070
0.000109452	3916
0.000109473	2571
0.000109518	2707
0.000109526	4005
0.000109544	1780
0.000109597	344
0.000109739	3876
0.000109755	894
0.000109786	3607
0.000109821	2791
0.000109858	2147
0.000109885	3520
0.0001099	740
0.00011005	3163
0.00011008	2888
0.00011009	522
0.000110197	1249
0.000110205	2776
0.000110266	16
0.000110293	2360
0.00011033	1251
0.000110371	965
0.000110475	3543
0.000110491	2817
0.000110491	3147
0.000110789	733
0.000110905	2805
0.000110961	2519
0.000110989	2891
0.000111206	3093
0.000111324	54
0.000111343	3441
0.0001114	3958
0.000111458	2760
0.000111467	1517
0.000111514	2954
0.000111539	796
0.000111603	3940
0.000111605	10
0.000111614	905
0.000111648	375
0.00011173	2041
0.000111971	44
0.000111977	1896
0.000112054	3229
0.000112117	528
0.0001122	864
0.00011222	2245
0.000112243	3425
0.000112408	2837
0.000112438	1286
0.000112465	2456
0.00011248	1822
0.000112489	3194
0.000112743	2141
0.000112965	2968
0.000112986	269
0.000113151	3246
0.000113159	1749
0.000113409	931
0.000113558	639
0.000113577	3796
0.000113603	2094
0.000113687	568
0.000113772	3522
0.000113784	3788
0.000113894	1384
0.000113949	3631
0.0001143	3371
0.000114303	2362
0.000114303	3109
0.000114337	1928
0.000114648	1489
0.000114667	3548
0.000114685	791
0.000114771	826
0.00011488	3095
0.000114905	1434
0.000114969	3322
0.000114969	3126
0.000115027	3326
0.000115033	1089
0.000115093	2883
0.000115134	1178
0.000115141	2355
0.000115204	380
0.000115474	1756
0.000115527	2965
0.000115574	3848
0.000115604	940
0.000115797	2948
0.000115846	3961
0.000115922	3736
0.000116043	51
0.000116043	83
0.000116043	237
0.000116064	2050
0.000116076	1241
0.000116088	3447
0.000116089	2036
0.000116135	1739
0.000116148	1592
0.000116203	2449
0.000116368	1532
0.000116368	295
0.000116462	2515
0.000116463	3507
0.000116499	2443
0.000116525	2274
0.000116537	1575
0.000116614	69
0.000116635	3832
0.000116839	1077
0.000116859	825
0.000116951	3216
0.000116955	38
0.000117047	3871
0.000117066	3343
0.000117098	1764
0.000117264	3208
0.000117291	498
0.000117316	3048
0.000117334	3242
0.000117378	476
0.000117391	2092
0.000117418	3409
0.000117679	2193
0.000117729	2926
0.000117769	2162
0.000117772	2238
0.000117773	3244
0.000117798	1234
0.00011781	3777
0.000117894	676
0.000117906	2967
0.000117912	3652
0.000117989	1987
0.000117989	3654
0.000118044	477
0.000118046	64
0.000118046	189
0.000118117	1278
0.000118123	1055
0.000118217	3806
0.000118255	3904
0.000118545	1266
0.000118729	1544
0.000118749	2562
0.000118773	961
0.00011883	2389
0.000118967	381
0.000119409	3050
0.000119417	146
0.000119639	2113
0.000119691	1524
0.00011973	298
0.000119748	3069
0.000119751	1111
0.000119751	1240
0.000119779	3771
0.000119826	268
0.000119836	1678
0.000119865	410
0.000119879	751
0.000119914	3671
0.000120037	2957
0.000120066	2908
0.000120123	973
0.000120132	3245
0.000120187	574
0.000120217	3068
0.000120289	2981
0.000120401	3157
0.00012044	1829
0.00012046	1978
0.000120474	3144
0.000120526	1365
0.000120539	3745
0.000120582	3410
0.000120601	453
0.000120761	3749
0.000120799	1641
0.000120839	1852
0.000120945	3042
0.00012095	1745
0.000121003	96
0.000121031	3817
0.000121074	3286
0.000121165	2536
0.000121247	32
0.000121252	3770
0.0001213	3727
0.000121332	3963
0.000121391	318
0.000121508	3043
0.000121514	1016
0.000121514	1403
0.00012155	2114
0.000121563	3513
0.000121794	3009
0.000121847	3110
0.000121912	245
0.000121932	811
0.00012194	2490
0.000122027	1381
0.000122055	3669
0.000122055	3700
0.000122055	3813
0.000122055	3864
0.000122055	3911
0.000122104	4011
0.000122172	4037
0.00012219	2947
0.000122246	1458
0.000122269	2357
0.000122315	3767
0.000122383	3878
0.000122612	2034
0.000122674	1407
0.000122809	723
0.000122893	446
0.000123058	1890
0.000123155	922
0.000123159	3614
0.000123291	165
0.000123533	3405
0.000123636	631
0.000123649	3340
0.000123652	813
0.000123667	2277
0.000123712	86
0.000123805	634
0.000123982	3243
0.000124016	3063
0.000124024	2480
0.000124158	575
0.000124166	2705
0.000124195	2402
0.000124368	3373
0.000124471	3361
0.000124502	786
0.000124676	3430
0.000124793	2687
0.00012493	1956
0.000125129	3205
0.000125166	590
0.000125209	3901
0.000125252	102
0.000125433	3668
0.000125442	3167
0.000125482	151
0.000125491	2682
0.000125573	2119
0.000125681	628
0.000125706	3404
0.000125759	1186
0.000125804	836
0.000125869	3012
0.000125898	2923
0.000125958	3751
0.000126023	2503
0.000126085	3359
0.000126131	1161
0.00012614	2439
0.000126179	79
0.000126205	2820
0.000126276	3312
0.000126327	50
0.00012639	3880
0.000126394	3294
0.000126473	1141
0.000126504	3812
0.000126604	1784
0.000126648	1843
0.000126684	1044
0.000126689	3083
0.000126711	2272
0.000126716	3944
0.000126768	1572
0.000126801	2287
0.000126814	1418
0.00012682	2935
0.000126953	110
0.000126953	264
0.000127178	767
0.00012738	725
0.000127405	716
0.000127423	3039
0.000127507	762
0.000127638	217
0.000127704	1088
0.000127732	139
0.000127735	956
0.000127751	341
0.000127803	858
0.000127832	1519
0.000127898	2987
0.000127953	2822
0.000127957	689
0.00012807	3199
0.000128144	2057
0.000128172	970
0.000128177	2700
0.000128208	3189
0.000128209	1788
0.000128276	3723
0.000128393	2656
0.000128444	505
0.000128541	2387
0.000128582	2902
0.000128582	3372
0.000128613	2697
0.000128641	2726
0.000128733	193
0.000128738	3421
0.000128751	3626
0.000128761	413
0.000128782	2523
0.000128827	1400
0.000128858	2513
0.00012895	2529
0.000129039	3784
0.000129099	843
0.000129104	49
0.000129272	702
0.000129411	3061
0.000129478	3311
0.000129549	565
0.000129657	2818
0.000129659	2774
0.000129659	3055
0.000129659	3074
0.000129659	3127
0.000129678	1922
0.000129708	3512
0.000129826	1169
0.000129932	3289
0.000130067	3393
0.000130145	1526
0.000130146	1875
0.000130156	1870
0.000130433	3504
0.000130523	933
0.000130525	73
0.000130593	1223
0.000130778	3390
0.0001308	2435
0.000130891	979
0.000130922	2612
0.000131118	1294
0.000131177	1180
0.000131201	508
0.000131236	2136
0.00013127	3889
0.000131385	2055
0.000131425	426
0.000131476	2415
0.000131495	3515
0.000131546	2737
0.000131611	1564
0.000131693	1441
0.00013172	260
0.000131729	2859
0.000131762	1860
0.000131834	866
0.000131856	850
0.000131856	3583
0.000131859	45
0.000131908	1965
0.000132035	222
0.000132048	2239
0.000132117	2831
0.000132123	2606
0.000132171	470
0.000132199	2566
0.000132275	65
0.00013236	1247
0.000132367	3128
0.000132384	1885
0.00013239	2403
0.000132458	1293
0.000132481	816
0.000132543	2771
0.000132568	3155
0.000132582	1478
0.000132636	799
0.000132713	837
0.000132965	955
0.000132965	1368
0.000132975	1808
0.000132976	3380
0.000132979	3641
0.000133077	882
0.000133094	1389
0.000133182	1398
0.000133214	1832
0.000133474	3392
0.000133485	3502
0.000133606	393
0.000133712	2379
0.000133746	2137
0.000133783	3716
0.000133786	1992
0.000133913	3621
0.000133942	407
0.000134041	3328
0.000134114	798
0.00013422	991
0.000134325	3306
0.000134354	1202
0.00013442	2799
0.000134469	1704
0.000134572	3766
0.000134688	746
0.000134827	844
0.000135043	3173
0.000135044	2733
0.00013509	3222
0.000135198	2779
0.000135254	2886
0.000135351	3574
0.000135412	1412
0.000135434	2856
0.000135469	22
0.000135481	2110
0.000135508	3374
0.000135527	3262
0.000135644	1773
0.000135695	2455
0.000135702	3598
0.000135713	3659
0.000135855	2557
0.000135973	3193
0.000136001	416
0.000136018	2581
0.000136022	693
0.000136069	1801
0.000136225	3170
0.000136314	156
0.000136336	994
0.000136369	1537
0.000136465	1045
0.000136567	3503
0.00013657	1944
0.000136581	1723
0.000136695	2809
0.000136709	1095
0.000136822	886
0.000136889	3530
0.000136894	2450
0.000137035	959
0.000137069	3383
0.000137216	2609
0.000137332	1321
0.000137348	1907
0.000137381	3171
0.000137395	3888
0.000137399	3276
0.000137446	3307
0.000137499	3566
0.000137574	2759
0.000137581	2426
0.000137597	794
0.000137679	362
0.000137721	2735
0.000137732	3241
0.000137819	1218
0.000137843	168
0.000137852	1440
0.000137887	2082
0.000137978	2858
0.000138082	951
0.000138111	2221
0.000138313	2330
0.000138314	162
0.000138341	167
0.000138342	3763
0.000138345	976
0.000138408	2938
0.000138433	2964
0.000138447	3775
0.000138615	2301
0.00013863	536
0.000138641	919
0.000138894	2281
0.000138894	2487
0.000138915	939
0.000138922	2673
0.000139015	722
0.000139021	3923
0.000139092	2502
0.000139229	3996
0.000139292	2677
0.000139399	4003
0.000139413	765
0.000139462	2444
0.000139476	1081
0.000139515	425
0.000139524	1884
0.000139633	333
0.000139979	622
0.000139995	3840
0.000140041	2761
0.000140064	2248
0.000140092	3356
0.000140098	558
0.000140116	1451
0.000140168	2479
0.000140267	2825
0.000140276	588
0.000140471	682
0.000140474	2534
0.000140474	3329
0.00014055	2320
0.00014056	576
0.000140577	3209
0.000140586	2830
0.000140886	3484
0.00014089	1906
0.000140949	3556
0.000140992	626
0.000141048	131
0.000141049	1728
0.000141196	2696
0.000141218	135
0.000141218	309
0.000141236	2850
0.000141474	3622
0.00014158	2918
0.000141612	494
0.00014167	3814
0.000141715	1503
0.000141787	3103
0.000141888	1213
0.000141946	3658
0.000142036	873
